,nav
2017-12-11,0.9627703017396139
2017-12-12,0.9531165737555488
2017-12-13,0.9592998075361238
2017-12-14,0.9582636922188856
2017-12-15,0.9518641508964056
2017-12-18,0.9479598193526751
2017-12-19,0.9554199910533949
2017-12-20,0.9478977660726343
2017-12-21,0.952535046137201
2017-12-22,0.9515034260178806
2017-12-25,0.9425680564728695
2017-12-26,0.9484113532602942
2017-12-27,0.9416505163632656
2017-12-28,0.9458040007444176
2017-12-29,0.952199634974816
2018-01-02,0.9631517937615883
2018-01-03,0.9721145854569825
2018-01-04,0.9754698037397309
2018-01-05,0.9766108240789694
2018-01-08,0.9814528664945755
2018-01-09,0.9812863587539455
2018-01-10,0.9769155974776355
2018-01-11,0.9796550832450088
2018-01-12,0.9763778119046111
2018-01-15,0.9573455521300047
2018-01-16,0.9655775233414927
2018-01-17,0.9641847568948279
2018-01-18,0.9665851780580731
2018-01-19,0.9674111832931838
2018-01-22,0.97718279182854
2018-01-23,0.9807512672812457
2018-01-24,0.9867254844244348
2018-01-25,0.9847505517487255
2018-01-26,0.9856301816857654
2018-01-29,0.9742976533194578
2018-01-30,0.9710048495179215
2018-01-31,0.9554955721651947
2018-02-01,0.92832522111437
2018-02-02,0.9312249355512257
2018-02-05,0.9305956225051703
2018-02-06,0.8890363374859768
2018-02-07,0.8878529569738887
2018-02-08,0.8930494378402446
2018-02-09,0.8590196452682998
2018-02-12,0.8774729955547084
2018-02-13,0.8823809669976831
2018-02-14,0.8852150240982084
2018-02-22,0.9023763712543921
2018-02-23,0.9056447962385593
2018-02-26,0.9240181740484119
2018-02-27,0.9209394436322619
2018-02-28,0.9211414436922605
2018-03-01,0.9302801906581486
2018-03-02,0.9256075117482788
2018-03-05,0.9284238574551916
2018-03-06,0.9400702319746848
2018-03-07,0.9319506982211768
2018-03-08,0.9381904395336383
2018-03-09,0.9490586048075556
2018-03-12,0.9599436523371322
2018-03-13,0.9535688880833357
2018-03-14,0.9450079071028109
2018-03-15,0.9431912043891284
2018-03-16,0.938343917429602
2018-03-19,0.9386739337727862
2018-03-20,0.9404111809495297
2018-03-21,0.9352664312964684
2018-03-22,0.9309747484743907
2018-03-23,0.8883960840421465
2018-03-26,0.8994537602530255
2018-03-27,0.9170571925557802
2018-03-28,0.9080911893758563
2018-03-29,0.9166607554723206
2018-03-30,0.9268553973050767
2018-04-02,0.9286677309958008
2018-04-03,0.9201953361611914
2018-04-04,0.9148180842131431
2018-04-09,0.9155605711618248
2018-04-10,0.9224213374020434
2018-04-11,0.9261095451774054
2018-04-12,0.919891664221584
2018-04-13,0.9161919464926859
2018-04-16,0.9100600976832104
2018-04-17,0.893645667440945
2018-04-18,0.9020760212949845
2018-04-19,0.9077466218722132
2018-04-20,0.890275782844877
2018-04-23,0.883599220594823
2018-04-24,0.9016149403499958
2018-04-25,0.9016154374583315
2018-04-26,0.8854866889664419
2018-04-27,0.8888062073558409
2018-05-02,0.8875186488705274
2018-05-03,0.8957315847372103
2018-05-04,0.8941811156787721
2018-05-07,0.9084389057981703
2018-05-08,0.9135479356081538
2018-05-09,0.9115002251968584
2018-05-10,0.9144656219237293
2018-05-11,0.9082256818814359
2018-05-14,0.9063807714260734
2018-05-15,0.9131877967927904
2018-05-16,0.9102379419738547
2018-05-17,0.9059833200481783
2018-05-18,0.9109776742001462
2018-05-21,0.9207419049493968
2018-05-22,0.9224939016458082
2018-05-23,0.9117468478893859
2018-05-24,0.9082464086840935
2018-05-25,0.9005293996010624
2018-05-28,0.8974660726220183
2018-05-29,0.8896485051312215
2018-05-30,0.8656701388546232
2018-05-31,0.878393189249427
2018-06-01,0.869771929836574
2018-06-04,0.8690056574139965
2018-06-05,0.8808492747936282
2018-06-06,0.8807642687792561
2018-06-07,0.876297646616175
2018-06-08,0.864653404116432
2018-06-11,0.8600921042492845
2018-06-12,0.8686208993678205
2018-06-13,0.8562241936989934
2018-06-14,0.8536072451397884
2018-06-15,0.8412552435147553
2018-06-19,0.7927705909555397
2018-06-20,0.7995080970668504
2018-06-21,0.7840776947367069
2018-06-22,0.794133939953204
2018-06-25,0.787469727483326
2018-06-26,0.7896500723127761
2018-06-27,0.7815867241543364
2018-06-28,0.7740187343342033
2018-06-29,0.7956721274867683
2018-07-02,0.7806472945335805
2018-07-03,0.7884172798833021
2018-07-04,0.7779301729497696
2018-07-05,0.7606131753595173
2018-07-06,0.7630949450918447
2018-07-09,0.779592481554015
2018-07-10,0.783940321838863
