,nav
2019-01-04,0.8787852582792584
2019-01-07,0.8854324785613438
2019-01-08,0.8839202638681619
2019-01-09,0.8875655317579606
2019-01-10,0.8835267994828826
2019-01-11,0.8881075748193814
2019-01-14,0.8879238077677074
2019-01-15,0.8940570360293941
2019-01-16,0.8958131731166008
2019-01-17,0.894343352387475
2019-01-18,0.9057626104485542
2019-01-21,0.907428395936869
2019-01-22,0.8959526932291956
2019-01-23,0.8958971090111698
2019-01-24,0.8976715566516664
2019-01-25,0.8998689082479991
2019-01-28,0.8980808612321886
2019-01-29,0.9006211771990273
2019-01-30,0.8933509995188462
2019-01-31,0.8949858272759579
2019-02-01,0.9060463775743658
2019-02-11,0.9192067563680469
2019-02-12,0.9248408310524938
2019-02-13,0.9372922640032122
2019-02-14,0.9357554841827546
2019-02-15,0.9306388966071223
2019-02-18,0.9541215004709805
2019-02-19,0.9506970246679362
2019-02-20,0.9516492829004048
2019-02-21,0.9473808310019348
2019-02-22,0.9605870908534581
2019-02-25,1.0109325668017044
2019-02-26,1.0095874557909383
2019-02-27,1.008007676839572
2019-02-28,1.0090639997589834
2019-03-01,1.0146685226082242
2019-03-04,1.0253881913153244
2019-03-05,1.035740731389105
2019-03-06,1.0507994648622032
2019-03-07,1.0597259708647022
2019-03-08,1.014903887563984
2019-03-11,1.0453381964321125
2019-03-12,1.0610467470892897
2019-03-13,1.051044779500327
2019-03-14,1.0366851426975336
2019-03-15,1.0515224119622388
2019-03-18,1.07612510898923
2019-03-19,1.0730510343555781
2019-03-20,1.0784644216308774
2019-03-21,1.0835847347705403
2019-03-22,1.085484441456016
2019-03-25,1.0719317120896648
2019-03-26,1.0535769536450232
2019-03-27,1.0666460512038922
2019-03-28,1.0558200239537023
2019-03-29,1.0837324149078296
2019-04-01,1.1092095451753292
2019-04-02,1.1059245303518317
2019-04-03,1.1196294814010523
2019-04-04,1.1305104032619695
2019-04-08,1.1446282955998188
2019-04-09,1.137600632177129
2019-04-10,1.1365852676223245
2019-04-11,1.1264151779083587
2019-04-12,1.1199170685107231
2019-04-15,1.11491382253082
2019-04-16,1.1402615817298856
2019-04-17,1.1409126436925576
2019-04-18,1.1325883307682045
2019-04-19,1.1418255194487503
2019-04-22,1.1234219293034797
2019-04-23,1.110546473633964
2019-04-24,1.1140621875112051
2019-04-25,1.0880950854805698
2019-04-26,1.0726880545622222
2019-04-29,1.0678256759483058
2019-04-30,1.0760287944699811
2019-05-06,1.0249110638442638
2019-05-07,1.0413897599363882
2019-05-08,1.033982150272002
2019-05-09,1.0202336454187029
2019-05-10,1.046663391436631
2019-05-13,1.0376871515511505
2019-05-14,1.0285536263871287
2019-05-15,1.0456632102291163
2019-05-16,1.0562309464034774
2019-05-17,1.0293916785815636
2019-05-20,1.0186056586845718
2019-05-21,1.0330458782460465
2019-05-22,1.0270754787143517
2019-05-23,1.0167835741401257
2019-05-24,1.0151888071595887
2019-05-27,1.0315777739726515
2019-05-28,1.0333163188542827
2019-05-29,1.0321433839794312
2019-05-30,1.028120226938538
2019-05-31,1.0291199648759268
2019-06-03,1.024033670434665
2019-06-04,1.0169043430305347
2019-06-05,1.01795368203429
2019-06-06,1.006727870924548
2019-06-10,1.012387772949855
2019-06-11,1.0395958712721738
2019-06-12,1.0330076096324845
2019-06-13,1.0328122947594105
2019-06-14,1.025604091092436
2019-06-17,1.027611170907871
2019-06-18,1.0258263652460453
2019-06-19,1.0348535972872837
2019-06-20,1.0514289055795236
2019-06-21,1.0600483613207685
2019-06-24,1.0679972482762579
2019-06-25,1.0567502463847795
2019-06-26,1.0544874050737707
2019-06-27,1.0558790629074832
2019-06-28,1.0471148219472732
2019-07-01,1.0637643073144236
2019-07-02,1.0633281186034358
2019-07-03,1.062054891872537
2019-07-04,1.0640670867529147
2019-07-05,1.0649002935834224
2019-07-08,1.0370985325910265
2019-07-09,1.0359026773259161
2019-07-10,1.027858416321093
2019-07-11,1.0277173666913046
2019-07-12,1.033420357361717
2019-07-15,1.0389986412651335
2019-07-16,1.0414860331576685
2019-07-17,1.0374346204246017
2019-07-18,1.0276301798751208
2019-07-19,1.0334009693558388
2019-07-22,1.0206393365142687
2019-07-23,1.0247758149849053
2019-07-24,1.0290405213444158
2019-07-25,1.0288598618738827
2019-07-26,1.0298520260775943
2019-07-29,1.0263595858014496
2019-07-30,1.0330774748645777
2019-07-31,1.0273994399511157
2019-08-01,1.0170267177654497
2019-08-02,0.999932757329034
2019-08-05,0.9816169894283172
2019-08-06,0.9566567006972816
2019-08-07,0.9549143823187777
2019-08-08,0.9594057803976285
2019-08-09,0.9509145667212204
2019-08-12,0.9609127945009552
2019-08-13,0.9535728229388749
2019-08-14,0.957581080554572
2019-08-15,0.9591197342576097
2019-08-16,0.9576785583083675
