,close
2017-11-03,1.0792909954463106
2017-11-06,1.088666209665573
2017-11-07,1.0971008177055281
2017-11-08,1.0963107770650737
2017-11-09,1.1040667384811242
2017-11-10,1.1125280321206483
2017-11-13,1.1170768251481173
2017-11-14,1.1088390540077364
2017-11-15,1.1002874210449005
2017-11-16,1.1074097830876952
2017-11-17,1.1016385937423492
2017-11-20,1.1094023894628606
2017-11-21,1.1250330509719435
2017-11-22,1.1262140723693874
2017-11-23,1.0940349116192527
2017-11-24,1.0945507516035842
2017-11-27,1.0800594917494981
2017-11-28,1.0859645987367184
2017-11-29,1.0864189883954367
2017-11-30,1.0745230867159576
2017-12-01,1.0753510747686432
2017-12-04,1.0777753023551877
2017-12-05,1.0753378543798657
2017-12-06,1.0723378054154629
2017-12-07,1.0618102139744405
2017-12-08,1.071255936933849
2017-12-11,1.0880683543064191
2017-12-12,1.0751123733046077
2017-12-13,1.083842481515938
2017-12-14,1.0794178132497674
2017-12-15,1.0682879596533321
2017-12-18,1.0675427214415119
2017-12-19,1.0797417127748128
2017-12-20,1.076436125936444
2017-12-21,1.0855834108603046
2017-12-22,1.0831662831121776
2017-12-25,1.077993438770014
2017-12-26,1.0819438867943005
2017-12-27,1.0674940018606474
2017-12-28,1.0743698281349459
2017-12-29,1.078838319541693
2018-01-02,1.093688243646869
2018-01-03,1.1009616608725457
2018-01-04,1.1057263869167115
2018-01-05,1.107675904617343
2018-01-08,1.1132125544728984
2018-01-09,1.1189455515839983
2018-01-10,1.1208020369191598
2018-01-11,1.1212679332125544
2018-01-12,1.1238980561132057
2018-01-15,1.117334133085247
2018-01-16,1.1260578759242033
2018-01-17,1.1224883709543163
2018-01-18,1.1279640601282868
2018-01-19,1.1300705087401461
2018-01-22,1.1435871321549234
2018-01-23,1.1530047005826765
2018-01-24,1.1562201929197473
2018-01-25,1.1507986094109581
2018-01-26,1.154041766635656
2018-01-29,1.1350509229789945
2018-01-30,1.126149929001616
2018-01-31,1.12443299221466
2018-02-01,1.1092395828232875
2018-02-02,1.1151513000048965
2018-02-05,1.1154262351270625
2018-02-06,1.0773833423101407
2018-02-07,1.058282328747001
2018-02-08,1.0531910101356312
2018-02-09,1.0097737844586985
2018-02-12,1.0260686480928365
2018-02-13,1.0367700631640797
2018-02-14,1.0437643832933456
2018-02-22,1.0661719629829116
2018-02-23,1.0707895509964256
2018-02-26,1.0861129608774422
2018-02-27,1.0735146648386622
2018-02-28,1.0671341134994858
2018-03-01,1.0751721098761202
2018-03-02,1.0671967879351711
2018-03-05,1.0678715174068454
2018-03-06,1.08113009841845
2018-03-07,1.0725485971698574
2018-03-08,1.082670763355041
2018-03-09,1.0922614209469717
2018-03-12,1.0999968173138128
2018-03-13,1.0909232238162856
2018-03-14,1.0844506193996963
2018-03-15,1.0885369436419723
2018-03-16,1.0791614846006954
2018-03-19,1.0830208588356267
2018-03-20,1.0846031435146648
2018-03-21,1.0792998090388288
2018-03-22,1.069998775889928
2018-03-23,1.0329856044655534
2018-03-26,1.033291631983548
2018-03-27,1.045852959898154
2018-03-28,1.0291448367037166
2018-03-29,1.0420640944033688
2018-03-30,1.046564167849973
2018-04-02,1.0446070606668951
2018-04-03,1.0369612691573227
2018-04-04,1.0335526122508938
2018-04-09,1.0335322920236987
2018-04-10,1.0499099054987027
2018-04-11,1.0531513489692994
2018-04-12,1.0437161533565098
2018-04-13,1.037196543113157
2018-04-16,1.024234931205014
2018-04-17,1.0068403270822113
2018-04-18,1.0139391862116243
2018-04-19,1.0244753464231504
2018-04-20,1.0087962101552173
2018-04-23,1.0072961856730158
2018-04-24,1.028565832639671
2018-04-25,1.0257484208980072
2018-04-26,1.006249081917446
2018-04-27,1.0071113450521472
2018-05-02,1.0081907653136168
2018-05-03,1.0164899867796113
2018-05-04,1.0127985604465555
2018-05-07,1.02953826568085
2018-05-08,1.0393460803995496
2018-05-09,1.0373821182000686
2018-05-10,1.0421277481271116
2018-05-11,1.0359060862752778
2018-05-14,1.0420224746609215
2018-05-15,1.0473473534740243
2018-05-16,1.040431376389365
2018-05-17,1.0333756059344859
2018-05-18,1.042043774176174
2018-05-21,1.0491240268324928
2018-05-22,1.0470956764432258
2018-05-23,1.0333232140234052
2018-05-24,1.026960289869265
2018-05-25,1.021453263477452
2018-05-28,1.0235587328012536
2018-05-29,1.0152558390050432
2018-05-30,0.9924127209518679
2018-05-31,1.0112630367722666
2018-06-01,1.0018459579885424
2018-06-04,1.009056700778534
2018-06-05,1.020852959898154
2018-06-06,1.0190623316848653
2018-06-07,1.0161687802967243
2018-06-08,1.0029106889291484
2018-06-11,1.0013379523086716
2018-06-12,1.01318146207707
2018-06-13,1.0018687264358812
2018-06-14,0.998001273074475
2018-06-15,0.9894582088821428
2018-06-19,0.9479469225872791
2018-06-20,0.9533153797189443
2018-06-21,0.9400215443372668
2018-06-22,0.9463418694609019
2018-06-25,0.9351635411056162
2018-06-26,0.9309019243010331
2018-06-27,0.9143739901091906
2018-06-28,0.9048565342995643
2018-06-29,0.929464574254517
2018-07-02,0.9054918474269207
2018-07-03,0.9083508789110317
2018-07-04,0.8959354649170054
2018-07-05,0.8855346912794398
2018-07-06,0.8906566126426089
2018-07-09,0.9142726337952309
2018-07-10,0.917217108162366
2018-07-11,0.9008372912892327
2018-07-12,0.9215071243206189
2018-07-13,0.9252276844733879
2018-07-16,0.9207366694413162
2018-07-17,0.9162723400088136
2018-07-18,0.9109256720364295
2018-07-19,0.9083156245409588
2018-07-20,0.9239786025559419
2018-07-23,0.9322278803309993
2018-07-24,0.9473740390735934
2018-07-25,0.946768349409979
2018-07-26,0.936961513979337
2018-07-27,0.932902364980659
2018-07-30,0.9288236302208295
2018-07-31,0.9294941977182589
2018-08-01,0.9118317583117074
2018-08-02,0.8917864662390442
2018-08-03,0.8777821573715909
2018-08-06,0.8647862703814327
2018-08-07,0.8896281153601332
2018-08-08,0.8754367624736817
2018-08-09,0.8974518924741713
2018-08-10,0.9000856877050384
2018-08-13,0.8982757185526123
2018-08-14,0.8940405425255838
2018-08-15,0.8732913871615335
2018-08-16,0.8682847769671449
2018-08-17,0.8551309797777016
2018-08-20,0.8639213142045733
2018-08-21,0.8783567546393771
2018-08-22,0.8721970327571855
2018-08-23,0.875780492581893
2018-08-24,0.876327669784067
2018-08-27,0.8972570141507125
2018-08-28,0.8966158252950106
2018-08-29,0.8924800470058267
2018-08-30,0.8821022866376145
2018-08-31,0.8764789697889634
2018-09-03,0.8750332957939578
2018-09-04,0.8856759535817461
2018-09-05,0.8692694511090437
2018-09-06,0.8613031875826275
2018-09-07,0.8641641776428536
2018-09-10,0.8508478186358518
2018-09-11,0.8495972677863194
2018-09-12,0.8447948391519365
2018-09-13,0.8528651520344709
2018-09-14,0.8516831513489693
2018-09-17,0.8412887430837781
2018-09-18,0.8577089555892866
2018-09-19,0.8686336483376585
2018-09-20,0.868013758997209
2018-09-21,0.8911323018165793
2018-09-25,0.88447754982128
2018-09-26,0.892937619350732
2018-09-27,0.887542721441512
2018-09-28,0.8965658816040738
2018-10-08,0.8603207168388581
2018-10-09,0.8593654213386869
2018-10-10,0.8577344170787837
2018-10-11,0.8121027762816432
2018-10-12,0.8200457817166921
2018-10-15,0.80774200656123
2018-10-16,0.7982509915291583
2018-10-17,0.8031814620770701
2018-10-18,0.7833995984918963
2018-10-19,0.8062554472898203
2018-10-22,0.8422614209469715
2018-10-23,0.8214755422807619
2018-10-24,0.8220638495813544
2018-10-25,0.8227826470156197
2018-10-26,0.8186586201831269
2018-10-29,0.7962716055427704
2018-10-30,0.8047683983743819
2018-10-31,0.8164466532830633
2018-11-01,0.8222320423052442
2018-11-02,0.850897517504774
2018-11-05,0.8455851246144054
2018-11-06,0.8415558439014836
2018-11-07,0.8363164079714048
2018-11-08,0.8330406894187925
2018-11-09,0.823430935709739
2018-11-12,0.8359521128139843
2018-11-13,0.8459993634627626
2018-11-14,0.8387563041668706
2018-11-15,0.8494971355824317
2018-11-16,0.8542851197179651
2018-11-19,0.8621348479655291
2018-11-20,0.8410701170249228
2018-11-21,0.8434424423444157
2018-11-22,0.8408982519708172
2018-11-23,0.818946530872056
2018-11-26,0.8181780345688684
2018-11-27,0.8182830632130441
2018-11-28,0.8289746854037116
2018-11-29,0.8164961073299711
2018-11-30,0.8248300935220095
2018-12-03,0.8485229887871517
2018-12-04,0.8508022817411741
2018-12-05,0.846191548744063
2018-12-06,0.8281476766390834
2018-12-07,0.8281205013954855
2018-12-10,0.8185136855506047
2018-12-11,0.8231173187092984
2018-12-12,0.8251598687754003
2018-12-13,0.8371240757968956
2018-12-14,0.8217223228712727
2018-12-17,0.8204987024433238
2018-12-18,0.8129743426528914
2018-12-19,0.8029155853694364
2018-12-20,0.7987847035205405
2018-12-21,0.7899865347892082
2018-12-24,0.7937090535180924
2018-12-25,0.7873424570337364
2018-12-26,0.7835570190471527
2018-12-27,0.7791355334671693
2018-12-28,0.7834150222788033
2019-01-02,0.7736659648435588
2019-01-03,0.7718677471478236
2019-01-04,0.7903390784899379
2019-01-07,0.7975025706311512
2019-01-08,0.7956992116731136
2019-01-09,0.8022871272584831
2019-01-10,0.8008309259168584
2019-01-11,0.8066904960094011
2019-01-14,0.8000788326886353
2019-01-15,0.8147169857513588
2019-01-16,0.8143695833129315
2019-01-17,0.8094613915683299
2019-01-18,0.8226570533222347
2019-01-21,0.8272761102678353
2019-01-22,0.8159540713900995
2019-01-23,0.8158468393477941
2019-01-24,0.8203662537335358
2019-01-25,0.8245287176222886
2019-01-28,0.8238804289281693
2019-01-29,0.8234747588503158
2019-01-30,0.8165061450325614
2019-01-31,0.8214358811144299
2019-02-01,0.8358272535866426
2019-02-11,0.8524225138324438
2019-02-12,0.8587952308671596
2019-02-13,0.8752644077755471
2019-02-14,0.8771732850217892
2019-02-15,0.8633300690398081
2019-02-18,0.8916430005386085
2019-02-19,0.8907202663663516
2019-02-20,0.8931635900700191
2019-02-21,0.8909594574744162
2019-02-22,0.911604318660334
2019-02-25,0.9650438231405769
2019-02-26,0.9559535817460707
2019-02-27,0.9537692797336337
2019-02-28,0.9523294814669736
2019-03-01,0.9700741810703618
2019-03-04,0.982974097830877
2019-03-05,0.9935445331244186
2019-03-06,1.0041884150222786
2019-03-07,0.9995860059736572
2019-03-08,0.9600636537237429
2019-03-11,0.9839384517455809
2019-03-12,0.9932605395877198
2019-03-13,0.9813651275522695
2019-03-14,0.9705334671693678
2019-03-15,0.9824607060666894
2019-03-18,1.0099811487048915
2019-03-19,1.0074347549331635
2019-03-20,1.0074340204671204
2019-03-21,1.0110828477696714
2019-03-22,1.011964696665524
2019-03-25,0.9907322626450571
2019-03-26,0.9753163100425991
2019-03-27,0.9861974244724087
2019-03-28,0.9796947069480488
2019-03-29,1.0161589874161485
2019-04-01,1.0457667825490868
2019-04-02,1.0460549380600304
2019-04-03,1.0588385643637075
2019-04-04,1.0683550408852764
2019-04-08,1.0662769916270871
2019-04-09,1.0703383440238947
2019-04-10,1.072057973853009
2019-04-11,1.04902585320472
2019-04-12,1.0466758066885375
2019-04-15,1.0414307398521276
2019-04-16,1.0686791852323363
2019-04-17,1.0703672330215932
2019-04-18,1.0658933555305292
2019-04-19,1.077053077412721
2019-04-22,1.0543595456103412
2019-04-23,1.0487220290848553
2019-04-24,1.0532642119179356
2019-04-25,1.0257702100572883
2019-04-26,1.0131187876413847
2019-04-29,1.0087952308671595
2019-04-30,1.0132475640209568
2019-05-06,0.9500075894824462
2019-05-07,0.9600594917494981
2019-05-08,0.9484049845762131
2019-05-09,0.9323475982960387
2019-05-10,0.966137687900896
2019-05-13,0.9513097977770161
2019-05-14,0.9448259315477647
2019-05-15,0.9660341281888067
2019-05-16,0.9708098712236204
2019-05-17,0.9444858737697694
2019-05-20,0.9375162806639573
2019-05-21,0.951107329971111
2019-05-22,0.9461513979337023
2019-05-23,0.9285401263281595
2019-05-24,0.9290767761837145
2019-05-27,0.9431376389364933
2019-05-28,0.9497037653625814
2019-05-29,0.9481214806835431
2019-05-30,0.9422538314645253
2019-05-31,0.9393514664838662
2019-06-03,0.9371343583215003
2019-06-04,0.9278592763061255
2019-06-05,0.9270621358272536
2019-06-06,0.9158794006757088
2019-06-10,0.9270770699701317
2019-06-11,0.9565029623463741
2019-06-12,0.9492170591979631
2019-06-13,0.9487396562698919
2019-06-14,0.9389795818439994
2019-06-17,0.9393091122753758
2019-06-18,0.9415477647750086
2019-06-19,0.9538855701904716
2019-06-20,0.9803873084267737
2019-06-21,0.9845539342897713
2019-06-24,0.9861232434020467
2019-06-25,0.9760076874112521
2019-06-26,0.9740638006169515
2019-06-27,0.9840809381579593
2019-06-28,0.9796153846153847
2019-07-01,1.0081736277726092
2019-07-02,1.0077001419967684
2019-07-03,0.9971223620427949
2019-07-04,0.9923911766146013
2019-07-05,0.997147823532292
2019-07-08,0.9714363707584587
2019-07-09,0.9700514126230231
2019-07-10,0.9670398570239436
2019-07-11,0.9667744699603389
2019-07-12,0.972170102335602
2019-07-15,0.9781672624002351
2019-07-16,0.9750851980610097
2019-07-17,0.9745152524114968
2019-07-18,0.9634617832835529
2019-07-19,0.972816922097635
2019-07-22,0.962916564657494
2019-07-23,0.966733095039906
2019-07-24,0.9748785682808598
2019-07-25,0.9818611369534349
2019-07-26,0.9836312001175145
2019-07-29,0.9827385790530285
2019-07-30,0.9870868628507076
2019-07-31,0.979324046418254
2019-08-01,0.9715555990794693
2019-08-02,0.9577647750085687
2019-08-05,0.9410187044018998
2019-08-06,0.9285873769769377
2019-08-07,0.924543162121138
2019-08-08,0.935298927679577
2019-08-09,0.9256997013171424
2019-08-12,0.9424839641580571
2019-08-13,0.934712089311071
2019-08-14,0.939157567448465
