,nav
2020-04-29,1.1139093847240613
2020-04-30,1.1280809013033783
2020-05-06,1.1352685079374583
2020-05-07,1.132397910128199
2020-05-08,1.1433076283127626
2020-05-11,1.1429762560149768
2020-05-12,1.1425733295151466
2020-05-13,1.1452384253044476
2020-05-14,1.1334938541256208
2020-05-15,1.1319030756380721
2020-05-18,1.1340649457870005
2020-05-19,1.1434501681725575
2020-05-20,1.1371517142296637
2020-05-21,1.1309782791559402
2020-05-22,1.1081544042966107
2020-05-25,1.1092860973945267
2020-05-26,1.1211585911635187
2020-05-27,1.1150825508338444
2020-05-28,1.1183119713122482
2020-05-29,1.1215326826446028
2020-06-01,1.149269771151896
2020-06-02,1.1524208331083525
2020-06-03,1.1535255642984785
2020-06-04,1.1526199206713148
2020-06-05,1.1578026809778226
2020-06-08,1.1619451856422556
2020-06-09,1.168978022002637
2020-06-10,1.1675760704086033
2020-06-11,1.1575419742110329
2020-06-12,1.1586977310615447
2020-06-15,1.1470808335319307
2020-06-16,1.1643594921069562
2020-06-17,1.1665964180276256
2020-06-18,1.1720646166209299
2020-06-19,1.1853717850842957
2020-06-22,1.1845856841974778
2020-06-23,1.1890734079779772
2020-06-24,1.194374762200402
2020-06-29,1.1873528114530996
2020-06-30,1.2021392078512811
2020-07-01,1.2224803300533789
2020-07-02,1.2476103340014801
2020-07-03,1.2711749166147865
2020-07-06,1.341446636184007
2020-07-07,1.351201755545888
2020-07-08,1.3729837739223614
2020-07-09,1.3931366063946258
2020-07-10,1.3728763009612677
2020-07-13,1.4024557354903844
2020-07-14,1.3882024308848406
2020-07-15,1.3691277412721543
2020-07-16,1.3074822518311515
2020-07-17,1.3142834986993648
2020-07-20,1.3518663840393528
2020-07-21,1.3562478595794225
2020-07-22,1.3633493762803528
2020-07-23,1.3618204222506551
2020-07-24,1.305255234131559
2020-07-27,1.3109673518516576
2020-07-28,1.3223644466822233
2020-07-29,1.351717822143151
2020-07-30,1.3460374628779936
2020-07-31,1.3558156518325777
2020-08-03,1.378322722465371
2020-08-04,1.3801116064966426
2020-08-05,1.3815047830672713
2020-08-06,1.3799186024392838
2020-08-07,1.3647665489341583
2020-08-10,1.3723283200646466
2020-08-11,1.3588826061999442
2020-08-12,1.3497607040468063
2020-08-13,1.348786707722841
2020-08-14,1.3688131866974544
2020-08-17,1.3998255530033787
2020-08-18,1.4025639404260557
2020-08-19,1.3829952216264751
2020-08-20,1.3653754807461238
